,O2.UC-11,O2.UC-12,O2.UC-13,O2.UC-14,O2.UC-16,O2.UC-17,O2.UC-18,O2.UC-19,O2.UC-1,O2.UC-20,O2.UC-21,O2.UC-22,O2.UC-23,O2.UC-24,O2.UC-4,V1.CD-11,V1.CD-12,V1.CD-13,V1.CD-14,V1.CD-15,V1.CD-1,V1.CD-2,V1.CD-3,V1.CD-4,V1.CD-6,V1.CD-8,V1.CD-9,V1.UC-10,V1.UC-13,V1.UC-14,V1.UC-15,V1.UC-17,V1.UC-18,V1.UC-19,V1.UC-21,V1.UC-6,V1.UC-7,V1.UC-8,V1.UC-9
V1.CD-14,0.754319463772,0.745378100376,0.728233449646,0.747507595272,0.892196775418,0.778790262851,0.874924561285,0.666438401495,0.75560837518,0.651392096281,0.936644167203,0.646548812864,0.682251852917,0.803666182528,0.791741384089,0.810860091841,0.742950834435,0.645248854025,1,0.583928037375,0.794266060266,0.90726242717,0.761652311552,0.692553175088,0.633047088244,0.717612375875,0.688947151662,0.654599556416,0.74533081908,0.792966080324,0.856586466791,0.873601140168,0.739996954066,0.712999414707,0.659853937685,0.574167376807,0.727034697035,0.65591322265,0.745685286298
V1.CD-15,0.550779515162,0.741186167192,0.60889204434,0.666429461201,0.893884600006,0.625531918524,0.873174739179,0.558047756547,0.790765339109,0.618401898119,0.913936429579,0.595518233983,0.521584131135,0.773592635072,0.800737226287,0.609453597895,0.711807741069,0.581604279491,0.583928037375,1,0.656646201025,0.905952956411,0.73121368818,0.712095009138,0.563672307951,0.589551332834,0.66943367046,0.688364559291,0.672278275162,0.614244447025,0.898822611622,0.829420283488,0.518896081505,0.711203449739,0.520697245221,0.667531591883,0.563657963441,0.548679863832,0.733128259353
V1.CD-1,0.893829487891,0.869118493786,0.810544183761,0.795978865702,0.921063248506,0.782898557638,0.857167660314,0.809727606098,0.908925775798,0.714213932584,0.874322154537,0.678381759233,0.706867929589,0.922644841026,0.830534849843,0.716620571604,0.813003843041,0.868601851114,0.794266060266,0.656646201025,1,0.900628238718,0.77311745598,0.738983673244,0.650925985977,0.765955158164,0.736486265931,0.841118812233,0.770472857942,0.800017731843,0.902946394167,0.81994666058,0.734376525756,0.758247822093,0.766672294885,0.830921453614,0.782709363021,0.813173220422,0.875773531021
V1.CD-2,0.900912193145,0.879621345975,0.900259089904,0.769706506922,0.705433108099,0.618591441363,0.933271712326,0.905281234673,0.705281195393,0.880792922915,0.959465780577,0.87773386894,0.868694782362,0.69378452197,0.941194229344,0.944731123408,0.956564544535,0.919537402428,0.90726242717,0.905952956411,0.900628238718,1,0.91738424742,0.908163376719,0.867553577404,0.918907130058,0.938592402245,0.935591505419,0.923608571242,0.862469580304,0.930551551061,0.875247656577,0.849692440702,0.902386276715,0.831239642547,0.911511376511,0.704016863811,0.90321739612,0.938193478109
V1.CD-3,0.729254751019,0.889561752602,0.768340867367,0.840347645739,0.908820575997,0.841664138737,0.902435296156,0.821421622309,0.875715017799,0.74862832324,0.901015265236,0.705311653782,0.771149578077,0.888398847672,0.841044091865,0.856790041013,0.785406408984,0.823189386734,0.761652311552,0.73121368818,0.77311745598,0.91738424742,1,0.760902627797,0.747333281596,0.864505035197,0.804288588876,0.7749973553,0.819632947752,0.814248791949,0.854063985683,0.843567267087,0.778744135843,0.757632440963,0.792964857152,0.777771033457,0.821560590098,0.717139045381,0.87586841795
V1.CD-4,0.766250736888,0.835558680733,0.768766795201,0.769817520546,0.887064484017,0.858263138391,0.878870452495,0.761888651596,0.834409587031,0.689370279301,0.912272098967,0.659358050355,0.73384257209,0.866986642221,0.775662411954,0.776645223178,0.750398276199,0.764624524339,0.692553175088,0.712095009138,0.738983673244,0.908163376719,0.760902627797,1,0.677604361168,0.766484481079,0.758934782105,0.698728605175,0.784314266894,0.812532932076,0.829340553388,0.876725678251,0.769945885287,0.814755554367,0.689398655146,0.689367990342,0.825008466662,0.720585847441,0.804805310393
V1.CD-6,0.826550827872,0.813382736076,0.7506044699,0.754602103693,0.890157951113,0.76077845012,0.730112218645,0.675609928512,0.826784727018,0.624545699933,0.909332558919,0.603827562751,0.624326532025,0.841138537691,0.765925086275,0.739599742526,0.735136317446,0.746632128215,0.633047088244,0.563672307951,0.650925985977,0.867553577404,0.747333281596,0.677604361168,1,0.72480006208,0.724732934506,0.723081023248,0.68386427784,0.766739540711,0.879896330687,0.826822175103,0.65541155456,0.725092748668,0.685417558004,0.657201247234,0.743298797264,0.706398096496,0.788047082562
V1.CD-8,0.781169033038,0.815628172056,0.781139074044,0.811866474024,0.904220241078,0.829461557005,0.734498271024,0.792070087956,0.874656795875,0.710423574399,0.942360748235,0.723936747724,0.7106661382,0.867686189226,0.849050301608,0.824169967457,0.879300842457,0.735215952637,0.717612375875,0.589551332834,0.765955158164,0.918907130058,0.864505035197,0.766484481079,0.72480006208,1,0.748674156323,0.793645932756,0.783472310025,0.771265374002,0.870135906136,0.896655853207,0.691773640133,0.787227787349,0.710565122023,0.727207821518,0.776212095633,0.749112611742,0.769959865426
V1.CD-9,0.857704303597,0.842604190308,0.822985549066,0.833381305227,0.922448614585,0.812382402162,0.877615571244,0.787438930783,0.873148652096,0.730184072805,0.940527637143,0.68248622504,0.745728971401,0.876437268501,0.871296593169,0.841674431982,0.805316596795,0.800450986107,0.688947151662,0.66943367046,0.736486265931,0.938592402245,0.804288588876,0.758934782105,0.724732934506,0.748674156323,1,0.759033160369,0.718733206714,0.852440906352,0.858515629546,0.884851149399,0.75962812159,0.801095271729,0.78418935091,0.713086255386,0.752902143796,0.715545683567,0.824124141478
V1.UC-10,0.683604260155,0.790243993037,0.755409319792,0.782663248834,0.87784968012,0.852797187288,0.868720691866,0.671833379817,0.783498063549,0.624814908844,0.938832650228,0.667161345838,0.705821174209,0.813817716075,0.748773460261,0.822414823867,0.693416035151,0.691948242872,0.654599556416,0.688364559291,0.841118812233,0.935591505419,0.7749973553,0.698728605175,0.723081023248,0.793645932756,0.759033160369,1,0.758532327935,0.805338485468,0.832238111582,0.879905896469,0.783540431498,0.825594586502,0.685231399518,0.634958883813,0.790347192067,0.667516016235,0.728032169201
